,rank,path_name,p_val,z_score,combined_score,overlapping_genes,adj_p_val,database
0,1,Insulin resistance in diabetes,0.0004999862257578379,19990.0,151942.5908680334,['TXNIP'],0.013129662828078367,DisGeNET
1,2,Malignant neoplasm of body of stomach,0.0005499852259717758,19989.0,150029.8210287992,['TXNIP'],0.013129662828078367,DisGeNET
2,3,Malignant tumor of greater curve of stomach,0.0005499852259717758,19989.0,150029.8210287992,['TXNIP'],0.013129662828078367,DisGeNET
3,4,Malignant tumor of lesser curve of stomach,0.0005499852259717758,19989.0,150029.8210287992,['TXNIP'],0.013129662828078367,DisGeNET
4,5,obsolete Combined hyperlipidemia,0.0006499833083207112,19987.0,146675.87616784443,['TXNIP'],0.013129662828078367,DisGeNET
5,6,Wolfram Syndrome,0.0008999788927950273,19982.0,140136.54844084635,['TXNIP'],0.015149644695382958,DisGeNET
6,7,Pregnancy in Diabetics,0.0013499718942362672,19973.0,131975.02298599784,['TXNIP'],0.018305877080112477,DisGeNET
7,8,Lymphoid hyperplasia,0.0014499704617910874,19971.0,130534.69172799007,['TXNIP'],0.018305877080112477,DisGeNET
8,9,ACTH-Secreting Pituitary Adenoma,0.0018499650702878678,19963.0,125618.9446446357,['TXNIP'],0.020760719122119405,DisGeNET
9,10,Adrenal Cushing's syndrome,0.002549956639017985,19949.0,119129.02286012359,['TXNIP'],0.020976573172960804,DisGeNET
10,11,"Cockayne Syndrome, Type I",0.002549956639017985,19949.0,119129.02286012359,['TXNIP'],0.020976573172960804,DisGeNET
11,12,Nodular glomerulosclerosis,0.0026499555173137906,19947.0,118349.78824235698,['TXNIP'],0.020976573172960804,DisGeNET
12,13,Diabetic Cardiomyopathies,0.002699954962856341,19946.0,117971.01964061815,['TXNIP'],0.020976573172960804,DisGeNET
13,14,Gestational Diabetes,0.003349948122491222,19933.0,113594.38808369274,['TXNIP'],0.022556317358107564,DisGeNET
14,15,Cushing Syndrome,0.003349948122491222,19933.0,113594.38808369274,['TXNIP'],0.022556317358107564,DisGeNET
15,16,"Hyperlipidemia, Familial Combined",0.004099940929819,19918.0,109484.9180722932,['TXNIP'],0.025880877119482438,DisGeNET
16,17,Adult Hepatocellular Carcinoma,0.004849934330470697,19903.0,106058.9096435903,['TXNIP'],0.028814315728090612,DisGeNET
17,18,Differentiated Thyroid Gland Carcinoma,0.006949918172816034,19861.0,98689.81333375497,['TXNIP'],0.03827323997985367,DisGeNET
18,19,Disease Exacerbation,0.007199916431853661,19856.0,97963.26643049065,['TXNIP'],0.03827323997985367,DisGeNET
19,20,Hypertriglyceridemia,0.007849912051478345,19843.0,96184.04030438949,['TXNIP'],0.03964205585996564,DisGeNET
20,21,"Acidosis, Lactic",0.00914990386637483,19817.0,93021.2339443137,['TXNIP'],0.04057375438834676,DisGeNET
21,22,Cytopenia,0.010299897173561048,19794.0,90569.84933732501,['TXNIP'],0.04057375438834676,DisGeNET
22,23,Congenital anemia,0.01039989661347544,19792.0,90369.46871983357,['TXNIP'],0.04057375438834676,DisGeNET
23,24,Myxoid cyst,0.010449896334017453,19791.0,90269.98130305547,['TXNIP'],0.04057375438834676,DisGeNET
24,25,Dyslipidemias,0.010799894402986133,19784.0,89586.28316078232,['TXNIP'],0.04057375438834676,DisGeNET
25,26,Endometrioma,0.011449890919180231,19771.0,88371.92302238473,['TXNIP'],0.04057375438834676,DisGeNET
26,27,Hyperlipidemia,0.011599890134960407,19768.0,88101.22480150245,['TXNIP'],0.04057375438834676,DisGeNET
27,28,Hypoglycemia,0.011599890134960407,19768.0,88101.22480150245,['TXNIP'],0.04057375438834676,DisGeNET
28,29,Promyelocytic leukemia,0.011649889873881743,19767.0,88011.74819542299,['TXNIP'],0.04057375438834676,DisGeNET
29,30,Diabetic Retinopathy,0.012349886296407516,19753.0,86796.82367397148,['TXNIP'],0.04157795053123864,DisGeNET
30,31,Endothelial dysfunction,0.013099882605590227,19738.0,85567.23037773244,['TXNIP'],0.04268026268272945,DisGeNET
31,32,Anoxia,0.014399876526185356,19712.0,83589.43867380997,['TXNIP'],0.04544961028577253,DisGeNET
32,33,Hepatitis,0.0158498701737374,19683.0,81578.04310410502,['TXNIP'],0.046992680827619496,DisGeNET
33,34,Impaired glucose tolerance,0.016299868286559785,19674.0,80989.95400554378,['TXNIP'],0.046992680827619496,DisGeNET
34,35,Non-alcoholic Fatty Liver Disease,0.016699866639022336,19666.0,80480.24448744892,['TXNIP'],0.046992680827619496,DisGeNET
35,36,Malignant mesothelioma,0.01674986643360695,19665.0,80417.36262384075,['TXNIP'],0.046992680827619496,DisGeNET
36,37,Retinal Diseases,0.017749862448138753,19645.0,79196.41123289302,['TXNIP'],0.04709384281396986,DisGeNET
37,38,"Leukemia, T-Cell",0.01819986070472367,19636.0,78668.5185230862,['TXNIP'],0.04709384281396986,DisGeNET
38,39,Hyperinsulinism,0.018849858246725755,19623.0,77927.83649696548,['TXNIP'],0.04709384281396986,DisGeNET
39,40,Glaucoma,0.019049857503028067,19619.0,77704.88810632512,['TXNIP'],0.04709384281396986,DisGeNET
40,41,Carcinoma breast stage IV,0.01959985548955634,19608.0,77103.22634547748,['TXNIP'],0.04709384281396986,DisGeNET
41,42,Ataxia Telangiectasia,0.019799854768399648,19604.0,76888.46957696698,['TXNIP'],0.04709384281396986,DisGeNET
42,43,Vascular Diseases,0.0200498538712941,19599.0,76622.94537061571,['TXNIP'],0.04709384281396986,DisGeNET
43,44,Benign Prostatic Hyperplasia,0.020999850551532057,19580.0,75642.23837524632,['TXNIP'],0.048135838996494554,DisGeNET
44,45,Inflammation,0.021449849020886726,19571.0,75192.51928431286,['TXNIP'],0.048135838996494554,DisGeNET
45,46,Fatty Liver,0.022149846689783762,19557.0,74510.69743552963,['TXNIP'],0.048135838996494554,DisGeNET
46,47,Myocardial Ischemia,0.02239984586965588,19552.0,74272.20588124324,['TXNIP'],0.048135838996494554,DisGeNET
47,48,Acute Promyelocytic Leukemia,0.023749841578291703,19525.0,73027.0031542461,['TXNIP'],0.048689310422455605,DisGeNET
48,49,Thyroid Neoplasm,0.023799841421613524,19524.0,72982.20287771507,['TXNIP'],0.048689310422455605,DisGeNET
49,50,Hyperglycemia,0.024399839582054564,19512.0,72451.54320826032,['TXNIP'],0.048689310422455605,DisGeNET
50,51,Adult T-Cell Lymphoma/Leukemia,0.024999837783485024,19500.0,71933.27588451395,['TXNIP'],0.048689310422455605,DisGeNET
51,52,Malignant neoplasm of thyroid,0.025249837044596483,19495.0,71720.84907285354,['TXNIP'],0.048689310422455605,DisGeNET
52,53,Tumor Angiogenesis,0.025549836162278683,19489.0,71468.5869402484,['TXNIP'],0.048689310422455605,DisGeNET
53,54,Hepatocarcinogenesis,0.026349833862129392,19473.0,70809.53960727027,['TXNIP'],0.04928394851990868,DisGeNET
54,55,Diabetic Nephropathy,0.028049829173667787,19439.0,69470.56823643432,['TXNIP'],0.05094267647457264,DisGeNET
55,56,Steatohepatitis,0.028449828108390206,19431.0,69166.84331803027,['TXNIP'],0.05094267647457264,DisGeNET
56,57,Diffuse Large B-Cell Lymphoma,0.02874982731733307,19425.0,68941.72433929546,['TXNIP'],0.05094267647457264,DisGeNET
57,58,Triple Negative Breast Neoplasms,0.031599820173990045,19368.0,66908.76734940715,['TXNIP'],0.055027273061603356,DisGeNET
58,59,Brain Neoplasms,0.032299818512494805,19354.0,66436.35324229536,['TXNIP'],0.055292909656982636,DisGeNET
59,60,Pancreatic Neoplasm,0.033249816319038214,19335.0,65810.65620866993,['TXNIP'],0.05597052413704766,DisGeNET
60,61,Thyroid carcinoma,0.03604981020154856,19279.0,64061.29609926348,['TXNIP'],0.0596890300058427,DisGeNET
61,62,Neurodegenerative Disorders,0.03724980772609639,19255.0,63351.03908827383,['TXNIP'],0.05996844419504656,DisGeNET
62,63,Endometriosis,0.03744980732522169,19251.0,63234.79374602009,['TXNIP'],0.05996844419504656,DisGeNET
63,64,Coronary Arteriosclerosis,0.03799980622260376,19240.0,62918.151967286176,['TXNIP'],0.05996844419504656,DisGeNET
64,65,Stomach Neoplasms,0.04174979918321822,19165.0,60869.202121130256,['TXNIP'],0.06487276488469293,DisGeNET
65,66,Ulcerative Colitis,0.04574979243968794,19085.0,58868.98074010729,['TXNIP'],0.07001104600618913,DisGeNET
