,rank,path_name,p_val,z_score,combined_score,overlapping_genes,adj_p_val,database
0,1,hydrogen peroxide BOSS,3.659879183457334e-16,55.8954802259887,1986.7451119848736,"['PRDX2', 'PRDX5', 'PRDX4', 'PRDX1', 'ALB', 'NOX4', 'HMOX1', 'PARK7', 'SOD2', 'MPO', 'DUOX2', 'SOD1']",3.1603056749154077e-13,DSigDB
1,2,Superoxide BOSS,3.659879183457334e-16,55.8954802259887,1986.7451119848736,"['PRDX2', 'PRDX5', 'PRDX1', 'ALB', 'NOX4', 'HMOX1', 'CYBA', 'PARK7', 'SOD2', 'MPO', 'DUOX2', 'SOD1']",3.1603056749154077e-13,DSigDB
2,3,glutathione CTD 00006035,3.30342299406719e-14,60.55555555555556,1879.7190549510162,"['NOS2', 'CCL5', 'FTH1', 'ALB', 'HMOX1', 'PARK7', 'SOD2', 'PTGS2', 'MPO', 'SOD1']",1.901670503584679e-11,DSigDB
3,4,PARAQUAT CTD 00006471,7.337213699556008e-14,43.0459405940594,1301.8483739125313,"['PRDX2', 'NOS2', 'PRDX1', 'NUDT1', 'NOX4', 'HMOX1', 'PARK7', 'SOD2', 'PTGS2', 'SOD1', 'HSPA1A']",3.1678420147833066e-11,DSigDB
4,5,N-Acetyl-L-cysteine CTD 00005305,5.2584726131236455e-12,28.455263157894738,739.0167759070539,"['NOS2', 'CCL5', 'NOX4', 'HMOX1', 'PARK7', 'SOD2', 'PTGS2', 'MPO', 'B2M', 'SOD1', 'HSPA1A']",1.816276440572907e-09,DSigDB
5,6,Methyl viologen BOSS,7.1679825096832894e-12,98.10344827586206,2517.4715215342762,"['PRDX2', 'PRDX1', 'HMOX1', 'PARK7', 'SOD2', 'MPO', 'SOD1']",1.9807208138862234e-09,DSigDB
6,7,STREPTOZOTOCIN CTD 00006786,8.02839936143808e-12,181.29090909090908,4631.62666107941,"['PRDX2', 'PRDX5', 'PRDX4', 'PRDX1', 'HMOX1', 'SOD2']",1.9807208138862234e-09,DSigDB
7,8,TERT-BUTYL HYDROPEROXIDE BOSS,2.3451629949163226e-11,147.68148148148148,3614.663920075453,"['PRDX2', 'PRDX1', 'ALB', 'HMOX1', 'MPO', 'SOD1']",5.062620615275612e-09,DSigDB
8,9,Ethylparaben BOSS,3.2483261268794566e-11,37.263653483992464,899.9282690265153,"['PRDX2', 'PRDX5', 'PRDX1', 'ALB', 'NOX4', 'HMOX1', 'SOD2', 'MPO', 'SOD1']",6.233176912356468e-09,DSigDB
9,10,glutathione BOSS,3.931215716900444e-11,36.43278084714549,872.9107500898215,"['PRDX2', 'PRDX5', 'PRDX1', 'ALB', 'HMOX1', 'PARK7', 'SOD2', 'MPO', 'SOD1']",6.442577511730538e-09,DSigDB
10,11,N-Acetyl-L-cysteine BOSS,4.120575992604946e-11,36.23076923076923,866.3662064433146,"['PRDX2', 'PRDX1', 'ALB', 'NOX4', 'HMOX1', 'SOD2', 'MPO', 'DUOX2', 'SOD1']",6.442577511730538e-09,DSigDB
11,12,troglitazone CTD 00002415,4.741975231390483e-11,17.1213029848712,407.00731079955017,"['NOS2', 'NUDT1', 'CYBA', 'SOD2', 'PTGS2', 'SOD1', 'PRDX2', 'CCL5', 'FTH1', 'PRDX1', 'HMOX1', 'HPRT1', 'HSPA1A']",6.442577511730538e-09,DSigDB
12,13,oxiglutatione BOSS,4.849653019831905e-11,48.466422466422465,1151.0546992452405,"['PRDX2', 'PRDX5', 'PRDX1', 'ALB', 'HMOX1', 'SOD2', 'MPO', 'SOD1']",6.442577511730538e-09,DSigDB
13,14,acetoacetic acid BOSS,1.4704016405222077e-10,61.5393457117595,1393.2701928314445,"['PRDX2', 'ALB', 'NOX4', 'HMOX1', 'MPO', 'DUOX2', 'SOD1']",1.813845452272752e-08,DSigDB
14,15,NADP(+) BOSS,1.5986578530399707e-10,60.75731121780882,1370.4836213931005,"['ALB', 'NOX4', 'HMOX1', 'CYBA', 'MPO', 'DUOX2', 'SOD1']",1.84058807480002e-08,DSigDB
15,16,Dithiothreitol BOSS,1.950497502302978e-10,99.62,2227.2806947968656,"['PRDX2', 'PRDX5', 'PRDX1', 'ALB', 'HMOX1', 'MPO']",2.1053182415482768e-08,DSigDB
16,17,"1-chloro-2,4-dinitrobenzene CTD 00005848",3.39323975568739e-10,28.2274678111588,615.4735650921493,"['PRDX2', 'CCL5', 'FTH1', 'PRDX1', 'HMOX1', 'SOD2', 'PTGS2', 'MPO', 'SOD1']",3.447132387101249e-08,DSigDB
17,18,nitric oxide CTD 00006402,6.610275291463757e-10,48.93103448275862,1034.266316133158,"['NOS2', 'CCL5', 'HMOX1', 'HPRT1', 'SOD2', 'B2M', 'SOD1']",6.342191904643282e-08,DSigDB
18,19,hemin BOSS,9.388980767891232e-10,32.68538398018167,679.4086607358448,"['PRDX2', 'PRDX5', 'FTH1', 'PRDX1', 'ALB', 'HMOX1', 'MPO', 'SOD1']",8.107384893074077e-08,DSigDB
19,20,hydrogen sulfide BOSS,9.388980767891232e-10,32.68538398018167,679.4086607358448,"['PRDX2', 'PRDX5', 'PRDX1', 'ALB', 'NOX4', 'HMOX1', 'MPO', 'SOD1']",8.107384893074077e-08,DSigDB
20,21,L-cysteine BOSS,1.1652877018418393e-09,31.759229534510432,653.2968102506449,"['PRDX2', 'PRDX5', 'PRDX1', 'ALB', 'HMOX1', 'PARK7', 'MPO', 'SOD1']",9.583104100385032e-08,DSigDB
21,22,"Angiotensin II, human BOSS",1.561058502788706e-09,30.546718146718145,619.4233483973491,"['PRDX2', 'ALB', 'NOX4', 'HMOX1', 'CYBA', 'MPO', 'DUOX2', 'SOD1']",1.2254309246891342e-07,DSigDB
22,23,MERCURY BOSS,1.8439637327360583e-09,66.34666666666666,1334.3209271664268,"['PRDX2', 'PRDX5', 'ALB', 'HMOX1', 'MPO', 'SOD1']",1.3670946523646055e-07,DSigDB
23,24,rosiglitazone CTD 00003139,1.899842018341085e-09,18.76366775369269,376.80250210020205,"['PRDX2', 'NOS2', 'CCL5', 'ALB', 'NOX4', 'HMOX1', 'CYBA', 'SOD2', 'PTGS2', 'SOD1']",1.3670946523646055e-07,DSigDB
24,25,Menadione sodium bisulfite BOSS,2.323382181291423e-09,123.6848635235732,2458.8850032631576,"['PRDX5', 'PRDX1', 'SOD2', 'MPO', 'SOD1']",1.604992410836115e-07,DSigDB
25,26,Chromium(VI) CTD 00002830,2.971934730105816e-09,38.93664143537987,764.4840688106293,"['PRDX1', 'HMOX1', 'CYBA', 'HPRT1', 'SOD2', 'PTGS2', 'SOD1']",1.9740504918818246e-07,DSigDB
26,27,ACROLEIN BOSS,5.121885291986233e-09,103.70967741935483,1979.7911139137705,"['PRDX5', 'ALB', 'HMOX1', 'MPO', 'SOD1']",3.2761095923186017e-07,DSigDB
27,28,CADMIUM BOSS,5.783479113040225e-09,35.191683569979716,667.525018315782,"['PRDX2', 'PRDX1', 'ALB', 'HMOX1', 'SOD2', 'MPO', 'SOD1']",3.567167295793025e-07,DSigDB
28,29,urea CTD 00006965,6.2459518721485365e-09,277.15277777777777,5235.785218295837,"['ALB', 'HMOX1', 'SOD2', 'B2M']",3.6676267761109336e-07,DSigDB
29,30,TITANIUM DIOXIDE CTD 00000489,6.3710945734411115e-09,34.67816091954023,654.4287247818176,"['CCL5', 'PRDX1', 'ALB', 'HMOX1', 'SOD2', 'MPO', 'SOD1']",3.6676267761109336e-07,DSigDB
30,31,MANGANESE BOSS,6.961653306582238e-09,52.33684210526316,983.034994379904,"['PRDX2', 'ALB', 'HMOX1', 'SOD2', 'MPO', 'SOD1']",3.878314600150814e-07,DSigDB
31,32,124020-07-1 CTD 00007038,1.1468181627580224e-08,86.86573670444638,1588.226153860557,"['PSMB5', 'HMOX1', 'CYBA', 'PTGS2', 'SOD1']",6.189234272134702e-07,DSigDB
32,33,CHLOROBENZENE CTD 00001495,1.5838065981525967e-08,207.83333333333334,3732.8632325433628,"['HMOX1', 'PTGS2', 'SOD2', 'SOD1']",8.288587863665257e-07,DSigDB
33,34,DL-METHIONINE BOSS,1.698275773376183e-08,29.876724137931035,534.526481016747,"['PRDX2', 'PRDX5', 'PRDX1', 'ALB', 'HMOX1', 'MPO', 'SOD1']",8.626241943001966e-07,DSigDB
34,35,phenylephrine BOSS,1.9270315998316808e-08,43.676923076923075,775.9074334713466,"['PRDX2', 'ALB', 'NOX4', 'HMOX1', 'MPO', 'SOD1']",9.508524494026608e-07,DSigDB
35,36,morphine BOSS,2.0823534600941833e-08,28.96405433646813,512.2925010477921,"['PRDX2', 'CCL5', 'PRDX1', 'ALB', 'HMOX1', 'MPO', 'SOD1']",9.719525474547715e-07,DSigDB
36,37,hydroquinone CTD 00001535,2.0823534600941833e-08,28.96405433646813,512.2925010477921,"['CCL5', 'FTH1', 'PRDX1', 'HMOX1', 'SOD2', 'MPO', 'SOD1']",9.719525474547715e-07,DSigDB
37,38,MG-132 CTD 00002789,2.167399800598731e-08,28.788117989198174,508.02830959409715,"['PSMB5', 'FTH1', 'HMOX1', 'PARK7', 'SOD2', 'PTGS2', 'SOD1']",9.850261725352653e-07,DSigDB
38,39,butyric acid CTD 00007353,2.2906086003576184e-08,74.72243060765192,1314.5067770230667,"['PARK7', 'SOD2', 'PTGS2', 'B2M', 'SOD1']",9.889702632044018e-07,DSigDB
39,40,BUTHIONINE SULFOXIMINE CTD 00007280,2.2906086003576184e-08,74.72243060765192,1314.5067770230667,"['CCL5', 'FTH1', 'HMOX1', 'SOD2', 'PTGS2']",9.889702632044018e-07,DSigDB
40,41,D-Penicillamine CTD 00006475,2.547612988838183e-08,73.02052785923753,1276.8021855106851,"['NOS2', 'HMOX1', 'MPO', 'SOD1', 'HSPA1A']",1.0731043004203762e-06,DSigDB
41,42,Peroxynitrous acid CTD 00007400,2.6560936955864013e-08,178.125,3107.181192038868,"['NOS2', 'ALB', 'SOD2', 'SOD1']",1.0921604314946942e-06,DSigDB
