,rank,path_name,p_val,z_score,combined_score,overlapping_genes,adj_p_val,database
0,1,cellular response to chemical stress (GO:0062197),3.1972373772456327e-25,106.83159663865547,6025.552058527192,"['GPX2', 'GPX1', 'NCF1', 'SRXN1', 'GPX3', 'TXNRD2', 'NCF2', 'TXNRD1', 'GSTP1', 'GSR', 'FANCC', 'SOD3', 'PRDX6', 'PRDX3', 'CCS', 'CAT']",2.4235059319521896e-22,GO_Biological_Process_2021
1,2,cellular response to oxidative stress (GO:0034599),1.197625229164209e-23,83.20838794233289,4391.665202527042,"['GPX2', 'GPX1', 'NCF1', 'SRXN1', 'GPX3', 'TXNRD2', 'NCF2', 'TXNRD1', 'GSTP1', 'GSR', 'FANCC', 'SOD3', 'PRDX6', 'PRDX3', 'CCS', 'CAT']",4.538999618532352e-21,GO_Biological_Process_2021
2,3,response to reactive oxygen species (GO:0000302),2.0191318364747177e-12,72.58732330141359,1954.6571000872032,"['PRDX3', 'GPX1', 'NCF1', 'TXNRD2', 'GSTP1', 'CAT', 'HBA1', 'APOE']",5.10167310682612e-10,GO_Biological_Process_2021
3,4,superoxide metabolic process (GO:0006801),1.7469839229877963e-10,102.16923076923077,2295.5342005210555,"['CCS', 'NCF1', 'NCF2', 'NOXA1', 'NOXO1', 'SOD3']",3.310534534061874e-08,GO_Biological_Process_2021
4,5,glutathione metabolic process (GO:0006749),1.1506330790437013e-09,71.75495495495495,1476.928904283917,"['GSTK1', 'GCLC', 'GPX1', 'GSTP1', 'GSR', 'GCLM']",1.6482949009774673e-07,GO_Biological_Process_2021
5,6,oxygen transport (GO:0015671),1.3047189189795256e-09,565.8439716312057,11575.627549484789,"['MB', 'NGB', 'HBA1', 'CYGB']",1.6482949009774673e-07,GO_Biological_Process_2021
6,7,hydrogen peroxide catabolic process (GO:0042744),1.738872556034941e-09,135.41440217391303,2731.3124039747986,"['PRDX3', 'GPX1', 'GPX3', 'CAT', 'HBA1']",1.8829505678206933e-07,GO_Biological_Process_2021
7,8,hydrogen peroxide metabolic process (GO:0042743),9.99366584383023e-09,90.24003623188406,1662.3400753089481,"['PRDX3', 'GPX1', 'GPX3', 'CAT', 'HBA1']",9.468998387029144e-07,GO_Biological_Process_2021
8,9,gas transport (GO:0015669),1.8280524849960873e-08,212.13829787234042,3779.7591792397943,"['MB', 'NGB', 'HBA1', 'CYGB']",1.5396264262522604e-06,GO_Biological_Process_2021
9,10,UV protection (GO:0009650),1.8508868377139068e-06,178.05357142857142,2350.2796624248076,"['GPX1', 'CAT', 'ERCC2']",0.00014029722229871413,GO_Biological_Process_2021
10,11,superoxide anion generation (GO:0042554),6.95515636241328e-06,103.83854166666667,1233.1893505194407,"['NCF1', 'NCF2', 'NOXA1']",0.0004610787339248541,GO_Biological_Process_2021
